phrase ids,sentiment values,score
1532,0.5,2
1533,0.45833,2
1534,0.33333,1
1535,0.5,2
1536,0.56944,2
1537,0.52778,2
1538,0.76389,3
1539,0.5,2
1540,0.5,2
1541,0.47222,2
1542,0.54167,2
1543,0.54167,2
1544,0.5,2
1545,0.20833,1
1546,0.19444,0
1547,0.44444,2
1548,0.19444,0
1549,0.54167,2
1550,0.73611,3
1551,0.94444,4
1552,0.86111,4
1553,0.70833,3
1554,0.75,3
1555,0.72222,3
1556,0.51389,2
1557,0.5,2
1558,0.69444,3
1559,0.55556,2
1560,0.44444,2
1561,0.23611,1
1562,0.47222,2
1563,0.5,2
1564,0.25,1
1565,0.33333,1
1566,0.30556,1
1567,0.18056,0
1568,0.30556,1
1569,0.18056,0
1570,0.33333,1
1571,0.5,2
1572,0.5,2
1573,0.59722,2
1574,0.56944,2
1575,0.5,2
1576,0.76389,3
1577,0.75,3
1578,0.83333,4
1579,0.58333,2
1580,0.38889,1
1581,0.38889,1
1582,0.5,2
1583,0.45833,2
1584,0.51389,2
1585,0.29167,1
1586,0.19444,0
1587,0.51389,2
1588,0.5,2
1589,0.625,3
1590,0.33333,1
1591,0.47222,2
1592,0.5,2
1593,0.54167,2
1594,0.18056,0
1595,0.56944,2
1596,0.77778,3
1597,0.56944,2
1598,0.69444,3
1599,0.54167,2
1600,0.66667,3
1601,0.55556,2
1602,0.68056,3
1603,0.79167,3
1604,0.45833,2
1605,0.5,2
1606,0.51389,2
1607,0.5,2
1608,0.59722,2
1609,0.30556,1
1610,0.34722,1
1611,0.5,2
1612,0.77778,3
1613,0.76389,3
1614,0.52778,2
1615,0.5,2
1616,0.38889,1
1617,0.30556,1
1618,0.375,1
1619,0.5,2
1620,0.5,2
1621,0.47222,2
1622,0.68056,3
1623,0.72222,3
1624,0.38889,1
1625,0.55556,2
1626,0.72222,3
1627,0.48611,2
1628,0.5,2
1629,0.5,2
1630,0.47222,2
1631,0.34722,1
1632,0.5,2
1633,0.51389,2
1634,0.33333,1
1635,0.13889,0
1636,0.5,2
1637,0.56944,2
1638,0.66667,3
1639,0.52778,2
1640,0.88889,4
1641,0.90278,4
1642,0.55556,2
1643,0.65278,3
1644,0.47222,2
1645,0.83333,4
1646,0.84722,4
1647,0.88889,4
1648,0.73611,3
1649,0.72222,3
1650,0.86111,4
1651,0.69444,3
1652,0.58333,2
1653,0.44444,2
1654,0.58333,2
1655,0.55556,2
1656,0.43056,2
1657,0.40278,2
1658,0.61111,3
1659,0.375,1
1660,0.375,1
1661,0.5,2
1662,0.36111,1
1663,0.5,2
1664,0.54167,2
1665,0.61111,3
1666,0.63889,3
1667,0.51389,2
1668,0.52778,2
1669,0.54167,2
1670,0.5,2
1671,0.51389,2
1672,0.68056,3
1673,0.83333,4
1674,0.5,2
1675,0.26389,1
1676,0.34722,1
1677,0.58333,2
1678,0.52778,2
1679,0.52778,2
1680,0.44444,2
1681,0.27778,1
1682,0.36111,1
1683,0.33333,1
1684,0.29167,1
1685,0.26389,1
1686,0.72222,3
1687,0.5,2
1688,0.55556,2
1689,0.63889,3
1690,0.55556,2
1691,0.65278,3
1692,0.30556,1
1693,0.54167,2
1694,0.5,2
1695,0.5,2
1696,0.5,2
1697,0.55556,2
1698,0.55556,2
1699,0.56944,2
1700,0.58333,2
1701,0.38889,1
1702,0.26389,1
1703,0.51389,2
1704,0.90278,4
1705,0.88889,4
1706,0.56944,2
1707,0.16667,0
1708,0.5,2
1709,0.47222,2
1710,0.5,2
1711,0.5,2
1712,0.26389,1
1713,0.16667,0
1714,0.33333,1
1715,0.23611,1
1716,0.29167,1
1717,0.66667,3
1718,0.26389,1
1719,0.52778,2
1720,0.43056,2
1721,0.26389,1
1722,0.5,2
1723,0.30556,1
1724,0.51389,2
1725,0.38889,1
1726,0.34722,1
1727,0.54167,2
1728,0.5,2
1729,0.5,2
1730,0.5,2
1731,0.27778,1
1732,0.55556,2
1733,0.44444,2
1734,0.59722,2
1735,0.38889,1
1736,0.23611,1
1737,0.5,2
1738,0.38889,1
1739,0.41667,2
1740,0.36111,1
1741,0.81944,4
1742,0.66667,3
1743,0.47222,2
1744,0.59722,2
1745,0.41667,2
1746,0.5,2
1747,0.45833,2
1748,0.44444,2
1749,0.375,1
1750,0.33333,1
1751,0.125,0
1752,0.5,2
1753,0.69444,3
1754,0.61111,3
1755,0.5,2
1756,0.59722,2
1757,0.69444,3
1758,0.59722,2
1759,0.70833,3
1760,0.55556,2
1761,0.55556,2
1762,0.63889,3
1763,0.72222,3
1764,0.55556,2
1765,0.43056,2
1766,0.63889,3
1767,0.625,3
1768,0.16667,0
1769,0.5,2
1770,0.55556,2
1771,0.52778,2
1772,0.51389,2
1773,0.52778,2
1774,0.70833,3
1775,0.48611,2
1776,0.5,2
1777,0.5,2
1778,0.5,2
1779,0.5,2
1780,0.5,2
1781,0.56944,2
1782,0.51389,2
1783,0.5,2
1784,0.5,2
1785,0.29167,1
1786,0.51389,2
1787,0.30556,1
1788,0.79167,3
1789,0.625,3
1790,0.70833,3
1791,0.77778,3
1792,0.79167,3
1793,0.72222,3
1794,0.5,2
1795,0.94444,4
1796,0.83333,4
1797,0.83333,4
1798,0.72222,3
1799,0.81944,4
1800,0.65278,3
1801,0.27778,1
1802,0.5,2
1803,0.55556,2
1804,0.41667,2
1805,0.41667,2
1806,0.45833,2
1807,0.88889,4
1808,0.81944,4
1809,0.52778,2
1810,0.44444,2
1811,0.41667,2
1812,0.55556,2
1813,0.5,2
1814,0.54167,2
1815,0.625,3
1816,0.30556,1
1817,0.43056,2
1818,0.52778,2
1819,0.48611,2
1820,0.5,2
1821,0.44444,2
1822,0.44444,2
1823,0.55556,2
1824,0.5,2
1825,0.33333,1
1826,0.5,2
1827,0.43056,2
1828,0.70833,3
1829,0.52778,2
1830,0.58333,2
1831,0.5,2
1832,0.19444,0
1833,0.30556,1
1834,0.5,2
1835,0.29167,1
1836,0.55556,2
1837,0.625,3
1838,0.22222,1
1839,0.375,1
1840,0.44444,2
1841,0.36111,1
1842,0.5,2
1843,0.31944,1
1844,0.54167,2
1845,0.5,2
1846,0.31944,1
1847,0.68056,3
1848,0.625,3
1849,0.68056,3
1850,0.20833,1
1851,0.20833,1
1852,0.40278,2
1853,0.26389,1
1854,0.47222,2
1855,0.5,2
1856,0.23611,1
1857,0.52778,2
1858,0.59722,2
1859,0.72222,3
1860,0.77778,3
1861,0.68056,3
1862,0.38889,1
1863,0.40278,2
1864,0.31944,1
1865,0.30556,1
1866,0.30556,1
1867,0.22222,1
1868,0.38889,1
1869,0.375,1
1870,0.61111,3
1871,0.5,2
1872,0.44444,2
1873,0.63889,3
1874,0.48611,2
1875,0.72222,3
1876,0.375,1
1877,0.5,2
1878,0.5,2
1879,0.44444,2
1880,0.5,2
1881,0.33333,1
1882,0.79167,3
1883,0.27778,1
1884,0.625,3
1885,0.47222,2
1886,0.65278,3
1887,0.50694,2
1888,0.68056,3
1889,0.5,2
1890,0.45833,2
1891,0.52778,2
1892,0.41667,2
1893,0.5,2
1894,0.45833,2
1895,0.5,2
1896,0.51389,2
1897,0.52778,2
1898,0.5,2
1899,0.36111,1
1900,0.5,2
1901,0.58333,2
1902,0.5,2
1903,0.51389,2
1904,0.5,2
1905,0.5,2
1906,0.5,2
1907,0.45833,2
1908,0.5,2
1909,0.52778,2
1910,0.5,2
1911,0.59722,2
1912,0.58333,2
1913,0.5,2
1914,0.61111,3
1915,0.5,2
1916,0.47222,2
1917,0.55556,2
1918,0.54167,2
1919,0.47222,2
1920,0.51389,2
1921,0.58333,2
1922,0.65278,3
1923,0.41667,2
1924,0.58333,2
1925,0.61111,3
1926,0.34722,1
1927,0.52778,2
1928,0.51389,2
1929,0.51389,2
1930,0.15278,0
1931,0.25,1
1932,0.5,2
1933,0.40278,2
1934,0.38889,1
1935,0.33333,1
1936,0.5,2
1937,0.55556,2
1938,0.47222,2
1939,0.5,2
1940,0.27778,1
1941,0.52778,2
1942,0.66667,3
1943,0.31944,1
1944,0.51389,2
1945,0.61111,3
1946,0.375,1
1947,0.43056,2
1948,0.23611,1
1949,0.33333,1
1950,0.52778,2
1951,0.59722,2
1952,0.5,2
1953,0.34722,1
1954,0.38889,1
1955,0.5,2
1956,0.5,2
1957,0.40278,2
1958,0.5,2
1959,0.25,1
1960,0.68056,3
1961,0.80556,4
1962,0.47222,2
1963,0.44444,2
1964,0.55556,2
1965,0.5,2
1966,0.44444,2
1967,0.56944,2
1968,0.38889,1
1969,0.43056,2
1970,0.30556,1
1971,0.40278,2
1972,0.44444,2
1973,0.61111,3
1974,0.61111,3
1975,0.51389,2
1976,0.66667,3
1977,0.5,2
1978,0.61111,3
1979,0.5,2
1980,0.5,2
1981,0.5,2
1982,0.59722,2
1983,0.61111,3
1984,0.38889,1
1985,0.375,1
1986,0.5,2
1987,0.47222,2
1988,0.5,2
1989,0.5,2
1990,0.51389,2
1991,0.5,2
1992,0.5,2
1993,0.59722,2
1994,0.26389,1
1995,0.38889,1
1996,0.36111,1
1997,0.34722,1
1998,0.5,2
1999,0.5,2
2000,0.80556,4
2001,0.83333,4
2002,0.44444,2
2003,0.55556,2
2004,0.48611,2
2005,0.58333,2
2006,0.54167,2
2007,0.41667,2
2008,0.40278,2
2009,0.5,2
2010,0.5,2
2011,0.5,2
2012,0.52778,2
2013,0.66667,3
2014,0.51389,2
2015,0.5,2
2016,0.5,2
2017,0.55556,2
2018,0.25,1
2019,0.52778,2
2020,0.5,2
2021,0.54167,2
2022,0.86111,4
2023,0.875,4
2024,0.94444,4
2025,0.69444,3
2026,0.52778,2
2027,0.5,2
2028,0.26389,1
2029,0.5,2
2030,0.34722,1
2031,0.51389,2
2032,0.51389,2
2033,0.5,2
2034,0.61111,3
2035,0.79167,3
2036,0.52778,2
2037,0.5,2
2038,0.51389,2
2039,0.5,2
2040,0.88889,4
2041,0.44444,2
2042,0.66667,3
2043,0.5,2
2044,0.5,2
2045,0.55556,2
2046,0.40278,2
2047,0.91667,4
2048,0.93056,4
2049,0.52778,2
2050,0.44444,2
2051,0.40278,2
2052,0.80556,4
2053,0.80556,4
2054,0.86111,4
2055,0.65278,3
2056,0.88889,4
2057,0.31944,1
2058,0.48611,2
2059,0.5,2
2060,0.55556,2
2061,0.5,2
2062,0.54167,2
2063,0.63889,3
2064,0.5,2
2065,0.55556,2
2066,0.51389,2
2067,0.58333,2
2068,0.48611,2
2069,0.51389,2
2070,0.5,2
2071,0.47222,2
2072,0.61111,3
2073,0.54167,2
2074,0.56944,2
2075,0.55556,2
2076,0.51389,2
2077,0.5,2
2078,0.55556,2
2079,0.5,2
2080,0.68056,3
2081,0.875,4
2082,0.77778,3
2083,0.5,2
2084,0.55556,2
2085,0.5,2
2086,0.63889,3
2087,0.76389,3
2088,0.75,3
2089,0.58333,2
2090,0.43056,2
2091,0.34722,1
2092,0.54167,2
2093,0.81944,4
2094,0.58333,2
2095,0.16667,0
2096,0.61111,3
2097,0.76389,3
2098,0.81944,4
2099,0.52778,2
2100,0.72222,3
2101,0.48611,2
2102,0.55556,2
2103,0.375,1
2104,0.38889,1
2105,0.43056,2
2106,0.23611,1
2107,0.54167,2
2108,0.44444,2
2109,0.40278,2
2110,0.55556,2
2111,0.63889,3
2112,0.47222,2
2113,0.5,2
2114,0.33333,1
2115,0.45833,2
2116,0.34722,1
2117,0.5,2
2118,0.63889,3
2119,0.77778,3
2120,0.31944,1
2121,0.47222,2
2122,0.375,1
2123,0.5,2
2124,0.51389,2
2125,0.069444,0
2126,0.36111,1
2127,0.58333,2
2128,0.48611,2
2129,0.33333,1
2130,0.5,2
2131,0.66667,3
2132,0.55556,2
2133,0.5,2
2134,0.77778,3
2135,0.5,2
2136,0.48611,2
2137,0.625,3
2138,0.54167,2
2139,0.47222,2
2140,0.5,2
2141,0.5,2
2142,0.5,2
2143,0.66667,3
2144,0.51389,2
2145,0.5,2
2146,0.44444,2
2147,0.48611,2
2148,0.5,2
2149,0.31944,1
2150,0.38889,1
2151,0.54167,2
2152,0.375,1
2153,0.625,3
2154,0.48611,2
2155,0.56944,2
2156,0.79167,3
2157,0.56944,2
2158,0.68056,3
2159,0.38889,1
2160,0.43056,2
2161,0.55556,2
2162,0.45833,2
2163,0.72222,3
2164,0.5,2
2165,0.55556,2
2166,0.45833,2
2167,0.61111,3
2168,0.70833,3
2169,0.27778,1
2170,0.63889,3
2171,0.5,2
2172,0.44444,2
2173,0.68056,3
2174,0.5,2
2175,0.38889,1
2176,0.65278,3
2177,0.5,2
2178,0.58333,2
2179,0.79167,3
2180,0.54167,2
2181,0.5,2
2182,0.36111,1
2183,0.33333,1
2184,0.31944,1
2185,0.26389,1
2186,0.23611,1
2187,0.31944,1
2188,0.22222,1
2189,0.45833,2
2190,0.51389,2
2191,0.43056,2
2192,0.55556,2
2193,0.84722,4
2194,0.72222,3
2195,0.75,3
2196,0.83333,4
2197,0.72222,3
2198,0.33333,1
2199,0.73611,3
2200,0.61111,3
2201,0.5,2
2202,0.5,2
2203,0.055556,0
2204,0.5,2
2205,0.5,2
2206,0.41667,2
2207,0.5,2
2208,0.5,2
2209,0.5,2
2210,0.54167,2
2211,0.58333,2
2212,0.5,2
2213,0.5,2
2214,0.5,2
2215,0.31944,1
2216,0.22222,1
2217,0.29167,1
2218,0.63889,3
2219,0.5,2
2220,0.5,2
2221,0.41667,2
2222,0.56944,2
2223,0.54167,2
2224,0.5,2
2225,0.5,2
2226,0.47222,2
2227,0.19444,0
2228,0.22222,1
2229,0.16667,0
2230,0.36111,1
2231,0.40278,2
2232,0.625,3
2233,0.65278,3
2234,0.33333,1
2235,0.15278,0
2236,0.5,2
2237,0.38889,1
2238,0.19444,0
2239,0.375,1
2240,0.51389,2
2241,0.54167,2
2242,0.52778,2
2243,0.54167,2
2244,0.54167,2
2245,0.5,2
2246,0.5,2
2247,0.72222,3
2248,0.65278,3
2249,0.5,2
2250,0.61111,3
2251,0.73611,3
2252,0.36111,1
2253,0.5,2
2254,0.45833,2
2255,0.56944,2
2256,0.5,2
2257,0.52778,2
2258,0.26389,1
2259,0.25,1
2260,0.40278,2
2261,0.26389,1
2262,0.29167,1
2263,0.5,2
2264,0.38889,1
2265,0.34722,1
2266,0.33333,1
2267,0.5,2
2268,0.44444,2
2269,0.30556,1
2270,0.48611,2
2271,0.83333,4
2272,0.56944,2
2273,0.5,2
2274,0.44444,2
2275,0.33333,1
2276,0.31944,1
2277,0.30556,1
2278,0.20833,1
2279,0.19444,0
2280,0.54167,2
2281,0.52778,2
2282,0.40278,2
2283,0.23611,1
2284,0.5,2
2285,0.54167,2
2286,0.51389,2
2287,0.65278,3
2288,0.44444,2
2289,0.5,2
2290,0.70833,3
2291,0.55556,2
2292,0.58333,2
2293,0.59722,2
2294,0.55556,2
2295,0.5,2
2296,0.59722,2
2297,0.16667,0
2298,0.51389,2
2299,0.55556,2
2300,0.34722,1
2301,0.51389,2
2302,0.38889,1
2303,0.34722,1
2304,0.45833,2
2305,0.22222,1
2306,0.20833,1
2307,0.16667,0
2308,0.63889,3
2309,0.625,3
2310,0.47222,2
2311,0.125,0
2312,0.44444,2
2313,0.81944,4
2314,0.34722,1
2315,0.65278,3
2316,0.5,2
2317,0.66667,3
2318,0.375,1
2319,0.5,2
2320,0.30556,1
2321,0.30556,1
2322,0.5,2
2323,0.51389,2
2324,0.70833,3
2325,0.52778,2
2326,0.41667,2
2327,0.48611,2
2328,0.16667,0
2329,0.72222,3
2330,0.083333,0
2331,0.25,1
2332,0.41667,2
2333,0.47222,2
2334,0.38889,1
2335,0.22222,1
2336,0.5,2
2337,0.38889,1
2338,0.31944,1
2339,0.5,2
2340,0.56944,2
2341,0.55556,2
2342,0.51389,2
2343,0.72222,3
2344,0.65278,3
2345,0.72222,3
2346,0.80556,4
2347,0.75,3
2348,0.77778,3
2349,0.76389,3
2350,0.77778,3
2351,0.65278,3
2352,0.44444,2
2353,0.52778,2
2354,0.5,2
2355,0.27778,1
2356,0.45833,2
2357,0.73611,3
2358,0.55556,2
2359,0.5,2
2360,0.52778,2
2361,0.5,2
2362,0.58333,2
2363,0.69444,3
2364,0.51389,2
2365,0.30556,1
2366,0.61111,3
2367,0.55556,2
2368,0.72222,3
2369,0.59722,2
2370,0.5,2
2371,0.55556,2
2372,0.30556,1
2373,0.61111,3
2374,0.54167,2
2375,0.66667,3
2376,0.63889,3
2377,0.59722,2
2378,0.48611,2
2379,0.43056,2
2380,0.52778,2
2381,0.375,1
2382,0.59722,2
2383,0.5,2
2384,0.5,2
2385,0.72222,3
2386,0.55556,2
2387,0.45833,2
2388,0.72222,3
2389,0.52778,2
2390,0.5,2
2391,0.73611,3
2392,0.55556,2
2393,0.56944,2
2394,0.5,2
2395,0.55556,2
2396,0.33333,1
2397,0.5,2
2398,0.625,3
2399,0.43056,2
2400,0.11111,0
2401,0.54167,2
2402,0.30556,1
2403,0.34722,1
2404,0.31944,1
2405,0.43056,2
2406,0.43056,2
2407,0.5,2
2408,0.77778,3
2409,0.52778,2
2410,0.5,2
2411,0.72222,3
2412,0.36111,1
2413,0.5,2
2414,0.52778,2
2415,0.5,2
2416,0.5,2
2417,0.19444,0
2418,0.55556,2
2419,0.54167,2
2420,0.5,2
2421,0.5,2
2422,0.5,2
2423,0.5,2
2424,0.5,2
2425,0.72222,3
2426,0.52778,2
2427,0.30556,1
2428,0.83333,4
2429,0.76389,3
2430,0.875,4
2431,0.5,2
2432,0.55556,2
2433,0.5,2
2434,0.38889,1
2435,0.55556,2
2436,0.5,2
2437,0.44444,2
2438,0.56944,2
2439,0.54167,2
2440,0.47222,2
2441,0.72222,3
2442,0.63889,3
2443,0.63889,3
2444,0.30556,1
2445,0.45833,2
2446,0.5,2
2447,0.56944,2
2448,0.84722,4
2449,0.80556,4
2450,0.76389,3
2451,0.69444,3
2452,0.5,2
2453,0.58333,2
2454,0.56944,2
2455,0.625,3
2456,0.56944,2
2457,0.77778,3
2458,0.5,2
2459,0.5,2
2460,0.66667,3
2461,0.5,2
2462,0.63889,3
2463,0.22222,1
2464,0.5,2
2465,0.70833,3
2466,0.61111,3
2467,0.5,2
2468,0.5,2
2469,0.47222,2
2470,0.30556,1
2471,0.5,2
2472,0.63889,3
2473,0.77778,3
2474,0.58333,2
2475,0.5,2
2476,0.52778,2
2477,0.5,2
2478,0.5,2
2479,0.59722,2
2480,0.58333,2
2481,0.38889,1
2482,0.5,2
2483,0.27778,1
2484,0.36111,1
2485,0.44444,2
2486,0.52778,2
2487,0.5,2
2488,0.75,3
2489,0.48611,2
2490,0.5,2
2491,0.5,2
2492,0.41667,2
2493,0.5,2
2494,0.5,2
2495,0.625,3
2496,0.52778,2
2497,0.81944,4
2498,0.22222,1
2499,0.77778,3
2500,0.34722,1
2501,0.625,3
2502,0.55556,2
2503,0.58333,2
2504,0.375,1
2505,0.29167,1
2506,0.20833,1
2507,0.26389,1
2508,0.61111,3
2509,0.77778,3
2510,0.77778,3
2511,0.79167,3
2512,0.77778,3
2513,0.76389,3
2514,0.34722,1
2515,0.56944,2
2516,0.63889,3
2517,0.70833,3
2518,0.44444,2
2519,0.55556,2
2520,0.72222,3
2521,0.5,2
2522,0.5,2
2523,0.55556,2
2524,0.61111,3
2525,0.55556,2
2526,0.36111,1
2527,0.375,1
2528,0.30556,1
2529,0.38889,1
2530,0.38889,1
2531,0.36111,1
2532,0.5,2
2533,0.80556,4
2534,0.5,2
2535,0.5,2
2536,0.5,2
2537,0.58333,2
2538,0.65278,3
2539,0.625,3
2540,0.5,2
2541,0.5,2
2542,0.41667,2
2543,0.66667,3
2544,0.75,3
2545,0.59722,2
2546,0.38889,1
2547,0.61111,3
2548,0.5,2
2549,0.51389,2
2550,0.5,2
2551,0.31944,1
2552,0.375,1
2553,0.52778,2
2554,0.5,2
2555,0.44444,2
2556,0.16667,0
2557,0.54167,2
2558,0.48611,2
2559,0.47222,2
2560,0.5,2
2561,0.31944,1
2562,0.58333,2
2563,0.51389,2
2564,0.61111,3
2565,0.5,2
2566,0.5,2
2567,0.5,2
2568,0.44444,2
2569,0.375,1
2570,0.5,2
2571,0.5,2
2572,0.29167,1
2573,0.45833,2
2574,0.5,2
2575,0.27778,1
2576,0.38889,1
2577,0.5,2
2578,0.5,2
2579,0.5,2
2580,0.81944,4
2581,0.875,4
2582,0.13889,0
2583,0.22222,1
2584,0.013889,0
2585,0.15278,0
2586,0.083333,0
2587,0.73611,3
2588,0.66667,3
2589,0.56944,2
2590,0.45833,2
2591,0.54167,2
2592,0.5,2
2593,0.69444,3
2594,0.5,2
2595,0.5,2
2596,0.5,2
2597,0.30556,1
2598,0.29167,1
2599,0.20833,1
2600,0.66667,3
2601,0.70833,3
2602,0.44444,2
2603,0.5,2
2604,0.77778,3
2605,0.54167,2
2606,0.55556,2
2607,0.5,2
2608,0.5,2
2609,0.58333,2
2610,0.5,2
2611,0.38889,1
2612,0.69444,3
2613,0.66667,3
2614,0.56944,2
2615,0.45833,2
2616,0.5,2
2617,0.5,2
2618,0.55556,2
2619,0.51389,2
2620,0.61111,3
2621,0.16667,0
2622,0.58333,2
2623,0.58333,2
2624,0.34722,1
2625,0.66667,3
2626,0.65278,3
2627,0.63889,3
2628,0.63889,3
2629,0.52778,2
2630,0.36111,1
2631,0.44444,2
2632,0.27778,1
2633,0.5,2
2634,0.55556,2
2635,0.48611,2
2636,0.48611,2
2637,0.625,3
2638,0.55556,2
2639,0.5,2
2640,0.77778,3
2641,0.27778,1
2642,0.30556,1
2643,0.30556,1
2644,0.625,3
2645,0.38889,1
2646,0.80556,4
2647,0.88889,4
2648,0.93056,4
2649,0.56944,2
2650,0.65278,3
2651,0.61111,3
2652,0.59722,2
2653,0.5,2
2654,0.58333,2
2655,0.59722,2
2656,0.19444,0
2657,0.25,1
2658,0.20833,1
2659,0.20833,1
2660,0.52778,2
2661,0.5,2
2662,0.44444,2
2663,0.58333,2
2664,0.51389,2
2665,0.83333,4
2666,0.69444,3
2667,0.58333,2
2668,0.5,2
2669,0.61111,3
2670,0.73611,3
2671,0.61111,3
2672,0.5,2
2673,0.45833,2
2674,0.375,1
2675,0.25,1
2676,0.16667,0
2677,0.59722,2
2678,0.56944,2
2679,0.52778,2
2680,0.55556,2
2681,0.56944,2
2682,0.59722,2
2683,0.52778,2
2684,0.51389,2
2685,0.34722,1
2686,0.34722,1
2687,0.30556,1
2688,0.13889,0
2689,0.41667,2
2690,0.31944,1
2691,0.51389,2
2692,0.54167,2
2693,0.375,1
2694,0.34722,1
2695,0.41667,2
2696,0.34722,1
2697,0.59722,2
2698,0.68056,3
2699,0.38889,1
2700,0.40278,2
2701,0.38889,1
2702,0.375,1
2703,0.19444,0
2704,0.5,2
2705,0.5,2
2706,0.5,2
2707,0.5,2
2708,0.5,2
2709,0.625,3
2710,0.22222,1
2711,0.22222,1
2712,0.51389,2
2713,0.56944,2
2714,0.59722,2
2715,0.33333,1
2716,0.375,1
2717,0.25,1
2718,0.58333,2
2719,0.625,3
2720,0.55556,2
2721,0.18056,0
2722,0.43056,2
2723,0.5,2
2724,0.27778,1
2725,0.23611,1
2726,0.33333,1
2727,0.23611,1
2728,0.5,2
2729,0.61111,3
2730,0.52778,2
2731,0.5,2
2732,0.58333,2
2733,0.56944,2
2734,0.5,2
2735,0.41667,2
2736,0.51389,2
2737,0.5,2
2738,0.59722,2
2739,0.5,2
2740,0.56944,2
2741,0.51389,2
2742,0.5,2
2743,0.5,2
2744,0.61111,3
2745,0.19444,0
2746,0.30556,1
2747,0.26389,1
2748,0.5,2
2749,0.59722,2
2750,0.52778,2
2751,0.27778,1
2752,0.16667,0
2753,0.5,2
2754,0.70833,3
2755,0.55556,2
2756,0.52778,2
2757,0.54167,2
2758,0.47222,2
2759,0.54167,2
2760,0.55556,2
2761,0.22222,1
2762,0.5,2
2763,0.5,2
2764,0.5,2
2765,0.54167,2
2766,0.5,2
2767,0.51389,2
2768,0.55556,2
2769,0.47222,2
2770,0.61111,3
2771,0.5,2
2772,0.59722,2
2773,0.5,2
2774,0.52778,2
2775,0.36111,1
2776,0.47222,2
2777,0.44444,2
2778,0.5,2
2779,0.5,2
2780,0.34722,1
2781,0.5,2
2782,0.70833,3
2783,0.70833,3
2784,0.38889,1
2785,0.58333,2
2786,0.75,3
2787,0.69444,3
2788,0.51389,2
2789,0.55556,2
2790,0.56944,2
2791,0.65278,3
2792,0.55556,2
2793,0.52778,2
2794,0.51389,2
2795,0.48611,2
2796,0.52778,2
2797,0.48611,2
2798,0.43056,2
2799,0.55556,2
2800,0.5,2
2801,0.5,2
2802,0.52778,2
2803,0.5,2
2804,0.51389,2
2805,0.33333,1
2806,0.36111,1
2807,0.5,2
2808,0.77778,3
2809,0.5,2
2810,0.66667,3
2811,0.51389,2
2812,0.54167,2
2813,0.13889,0
2814,0.34722,1
2815,0.41667,2
2816,0.5,2
2817,0.23611,1
2818,0.20833,1
2819,0.5,2
2820,0.5,2
2821,0.44444,2
2822,0.5,2
2823,0.13889,0
2824,0.31944,1
2825,0.27778,1
2826,0.29167,1
2827,0.51389,2
2828,0.45833,2
2829,0.5,2
2830,0.73611,3
2831,0.54167,2
2832,0.5,2
2833,0.5,2
2834,0.5,2
2835,0.5,2
2836,0.54167,2
2837,0.375,1
2838,0.5,2
2839,0.80556,4
2840,0.94444,4
2841,0.47222,2
2842,0.16667,0
2843,0.22222,1
2844,0.63889,3
2845,0.61111,3
2846,0.45833,2
2847,0.27778,1
2848,0.41667,2
2849,0.27778,1
2850,0.055556,0
2851,0.25,1
2852,0.36111,1
2853,0.56944,2
2854,0.55556,2
2855,0.5,2
2856,0.26389,1
2857,0.25,1
2858,0.45833,2
2859,0.59722,2
2860,0.625,3
2861,0.69444,3
2862,0.45833,2
2863,0.41667,2
2864,0.5,2
2865,0.52778,2
2866,0.75,3
2867,0.5,2
2868,0.5,2
2869,0.013889,0
2870,0.041667,0
2871,0.5,2
2872,0.5,2
2873,0.5,2
2874,0.5,2
2875,0.125,0
2876,0.125,0
2877,0.5,2
2878,0.5,2
2879,0.5,2
2880,0.43056,2
2881,0.52778,2
2882,0.58333,2
2883,0.51389,2
2884,0.5,2
2885,0.69444,3
2886,0.55556,2
2887,0.61111,3
2888,0.31944,1
2889,0.58333,2
2890,0.34722,1
2891,0.5,2
2892,0.83333,4
2893,0.72222,3
2894,0.55556,2
2895,0.54167,2
2896,0.47222,2
2897,0.5,2
2898,0.5,2
2899,0.30556,1
2900,0.54167,2
2901,0.55556,2
2902,0.5,2
2903,0.5,2
2904,0.40278,2
2905,0.48611,2
2906,0.5,2
2907,0.5,2
2908,0.5,2
2909,0.16667,0
2910,0.26389,1
2911,0.81944,4
2912,0.47222,2
2913,0.5,2
2914,0.55556,2
2915,0.70833,3
2916,0.52778,2
2917,0.77778,3
2918,0.59722,2
2919,0.66667,3
2920,0.77778,3
2921,0.61111,3
2922,0.81944,4
2923,0.5,2
2924,0.48611,2
2925,0.5,2
2926,0.94444,4
2927,0.51389,2
2928,0.54167,2
2929,0.48611,2
2930,0.76389,3
2931,0.41667,2
2932,0.55556,2
2933,0.55556,2
2934,0.52778,2
2935,0.61111,3
2936,0.63889,3
2937,0.5,2
2938,0.097222,0
2939,0.18056,0
2940,0.40278,2
2941,0.48611,2
2942,0.5,2
2943,0.47222,2
2944,0.55556,2
2945,0.43056,2
2946,0.56944,2
2947,0.43056,2
2948,0.55556,2
2949,0.40278,2
2950,0.40278,2
2951,0.65278,3
2952,0.55556,2
2953,0.58333,2
2954,0.11111,0
2955,0.5,2
2956,0.63889,3
2957,0.5,2
2958,0.40278,2
2959,0.72222,3
2960,0.43056,2
2961,0.34722,1
2962,0.55556,2
2963,0.79167,3
2964,0.59722,2
2965,0.52778,2
2966,0.52778,2
2967,0.66667,3
